Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,168.45578002929688,125.9800033569336,129.46994018554688,295.4216613769531,306.8701477050781,42.438316345214844,240.5,171.03554713361237,127.4800033569336,129.8269898246319,298.95393929645525,308.351549099692,42.84203711859675,245.3300018310547,167.09177581326995,124.12999725341797,127.5161024517244,284.55694085285074,303.82881228871406,41.59990585812647,234.5800018310547,170.62041410420977,125.76000213623047,127.5161024517244,298.11058197811235,306.38940108139303,42.300416121649924,244.25999450683594,66921800,66553400,22746500,36429800,19410100,444935000,136597200
2023-09-28,168.71275329589844,125.9800033569336,131.22543334960938,301.5932312011719,307.70416259765625,43.05888366699219,246.3800048828125,170.03722730338785,126.58000183105469,132.20732362438937,303.9447725402208,309.5093357448646,43.41563258671688,247.5500030517578,165.67830850769053,123.04000091552734,128.7260859170761,294.38978120306416,303.59345882167213,42.085565419671916,238.64999389648438,167.37838547451082,124.04000091552734,128.77567908657804,296.61232993196177,305.1042917103064,42.430321689918024,240.02000427246094,56294400,54555000,22513100,22167100,19683600,424663000,117058900
2023-09-29,169.2267608642578,127.12000274658203,129.7873077392578,297.8724670410156,309.7741394042969,43.46860885620117,250.22000122070312,171.06521578016338,129.14999389648438,132.9511609153293,308.2212789671032,313.4237361635249,44.11315866784139,254.77000427246094,168.36682842998798,126.31999969482422,129.29140636705122,297.0290793382049,309.01872314440465,43.276741660093485,246.35000610351562,170.02737565179098,128.1999969482422,132.18746856469267,304.9866526085404,311.7362875557097,43.796378806191775,250.0,51861100,62411700,30859800,25373700,24147300,397830000,128522700
2023-10-02,171.7373046875,129.4600067138672,133.07015991210938,304.4309997558594,315.7096862792969,44.75071334838867,251.60000610351562,172.28093658205415,130.47000122070312,133.3181105749404,304.78818213594394,315.7980093102941,45.14343651167041,254.27999877929688,168.9499639274405,126.54000091552734,130.09475195813707,299.28140848326984,309.2149794399593,43.83035539642767,242.6199951171875,169.23661305458424,127.27999877929688,130.1344325390662,300.3827511018216,310.29416711870357,43.99923603920016,244.80999755859375,52164500,48029700,22288000,16265600,20570000,433298000,123810400
2023-10-03,170.40292358398438,124.72000122070312,131.3444366455078,298.5968017578125,307.4588317871094,43.4865837097168,246.52999877929688,171.61868620307462,128.52000427246094,133.15943757319482,304.3813944694725,315.3074247202829,45.09845913874494,250.02000427246094,168.84123947337378,124.25,130.75927662958244,297.30693602326215,305.320067458415,43.215773206538074,244.4499969482422,170.26454593815689,128.05999755859375,132.8420685488848,301.89095860230594,314.75799567015525,44.776681779419775,248.61000061035156,49594600,51565000,22989400,17362300,21033500,470850000,101985300
2023-10-04,171.6483612060547,127.0,134.13140869140625,303.2005920410156,312.92340087890625,44.010231018066406,261.1600036621094,172.19199313339385,127.36000061035156,134.45870541332442,304.51032114563077,313.9829777218184,44.112160944881325,261.8599853515625,168.98951921036945,125.68000030517578,131.44361659343454,296.1757336907266,308.0572815033295,43.26175375973955,247.60000610351562,169.10812432832188,126.05999755859375,131.70147985901755,296.40395369954626,308.0867125300766,43.71144012859111,248.13999938964844,53020300,44203900,26752300,16880500,20720100,361821000,129721600
2023-10-05,172.88385009765625,125.95999908447266,133.9628143310547,302.4167785644531,313.3158264160156,44.65677261352539,260.04998779296875,173.4175881136583,126.7300033569336,134.37936969993646,303.82570485884224,313.92411753909374,44.868626271295504,263.6000061035156,170.6796715086417,124.33000183105469,132.35608346969923,297.1679603687021,308.94024408682094,43.85733240049327,256.25,171.77681389678688,126.70999908447266,133.9628143310547,302.25802076171334,313.05094717371253,44.01921794767318,260.0,48527900,39660600,19832600,19130000,16965600,393483000,119159200
2023-10-06,175.43399047851562,127.95999908447266,136.45223999023438,312.97393798828125,321.06634521484375,45.73002624511719,260.5299987792969,175.92819856079907,128.4499969482422,137.02748746801123,313.84709082731973,322.9598111936179,45.757007806644154,261.6499938964844,171.17390414032383,124.12999725341797,132.9114964978089,298.56700698401727,310.3137506624104,43.99523916079719,250.64999389648438,171.78673241813826,124.16000366210938,132.9114964978089,299.09287899662587,310.55901920701876,44.16212229169967,253.97999572753906,57266700,46836700,27597600,21803900,25673600,434436000,118121800
2023-10-09,176.91659545898438,128.25999450683594,137.2853240966797,315.881103515625,323.57781982421875,45.24136734008789,259.6700134277344,176.97589800927489,128.7899932861328,137.80106572376255,317.8357654962619,324.04871616218304,45.573136109277975,261.3599853515625,173.76354582426052,124.76000213623047,134.49836100864687,309.392048448092,317.063474375702,44.33700086795517,252.0500030517578,174.7618406122257,126.22000122070312,135.8174603789753,310.066746421115,318.60376767446286,44.810668716384285,255.30999755859375,42390800,38773700,19278100,22503700,19891200,409675000,101377900
2023-10-10,176.3235321044922,129.47999572753906,136.9282989501953,319.33404541015625,322.1749572753906,45.765995025634766,263.6199951171875,177.63812721273464,130.74000549316406,138.57469531209054,322.13209523981016,324.8336598616772,46.22667139823051,268.94000244140625,175.88862664528037,128.0500030517578,136.2042871076599,315.6827063546983,321.4685826836827,45.05649211437215,257.6499938964844,176.0368980965743,128.82000732421875,137.36469462527216,316.63522300395726,324.69629510828605,45.27833709467453,257.75,43698000,42178600,27786600,19038000,20557100,368582000,122656000
2023-10-11,177.7172088623047,131.8300018310547,139.3978729248047,325.26751708984375,326.1286926269531,46.773292541503906,262.989990234375,177.76663268122664,132.0500030517578,139.95328001705715,326.2795642087612,326.5211163115986,46.8262569088581,268.6000061035156,175.5426965680271,129.61000061035156,137.44402038931838,320.435440997427,322.9107705088474,46.017820302651025,260.8999938964844,176.13573714899445,129.74000549316406,137.44402038931838,320.49497139971857,324.94157131039,46.16371818891468,266.20001220703125,47551100,40741800,25884300,22036300,20063200,378137000,103706300
2023-10-12,178.61669921875,132.3300018310547,137.830810546875,321.635986328125,324.8924865722656,46.912193298339844,258.8699951171875,180.2278073787141,134.47999572753906,140.06236642948565,327.9663143762472,327.3157406777027,47.575730741552675,265.4100036621094,176.96603088257305,131.22999572753906,137.1266240317535,320.1774310246236,322.49866349078104,46.297625211200135,256.6300048828125,177.98411345020415,132.1699981689453,139.89376180106655,325.44608318054617,324.31365647453015,46.74431143305413,262.9200134277344,56743100,55528600,24765500,20530500,19313100,481325000,111508100
2023-10-13,176.77821350097656,129.7899932861328,136.2340087890625,312.2397155761719,321.5274353027344,45.42922592163086,251.1199951171875,179.82252160984507,133.30999755859375,138.85236710628996,322.5190344437851,327.5119635418574,47.08307183716441,259.6000061035156,176.07643148158712,128.9499969482422,135.500069400509,309.93777264367094,320.1833385954494,45.24835266618891,250.22000122070312,179.31843486264313,132.97999572753906,138.23745432331978,321.0108805983314,326.0894240178062,46.92717882204684,258.8999938964844,51427100,45786600,23420500,21341000,21072400,474115000,102073800
2023-10-16,176.64971923828125,132.5500030517578,137.95977783203125,318.6493835449219,326.3445129394531,46.06279373168945,253.9199981689453,177.00554962273654,133.07000732421875,138.4854321140924,319.3141799633307,329.7782723940854,46.19270015345539,255.39999389648438,174.46531311220224,130.42999267578125,136.85887610034075,313.0632162730603,324.34311333126567,44.88061784699003,248.47999572753906,174.7025383958498,130.69000244140625,137.03739334313434,316.15894806212225,324.78457872571454,45.03151331618372,250.0500030517578,52517000,42832900,28501900,16536100,22158000,375099000,88917200
2023-10-17,175.097900390625,131.47000122070312,138.57467651367188,321.4771728515625,325.7754821777344,43.90730285644531,254.85000610351562,176.35319301979084,132.5800018310547,138.75319373814438,321.8740521941541,327.1489800095309,44.722734656513275,257.17999267578125,172.7751316803463,128.7100067138672,136.0554891433646,314.8293303133299,321.2134933356926,42.450321291409665,247.0800018310547,174.60369235668924,130.38999938964844,137.49361518669917,315.7024830350031,323.3522278123477,43.96925981519668,250.10000610351562,57549400,49344600,23515800,16387800,18338500,812333000,93562900
2023-10-18,173.8031005859375,128.1300048828125,136.8291015625,314.5019836425781,323.86236572265625,42.16651153564453,242.67999267578125,175.5229501994882,130.6699981689453,139.56647145456625,323.4021419109411,329.2386627175147,43.18879926057118,254.6300048828125,173.08156098457755,127.51000213623047,136.2538542039491,313.10295866554907,322.0866239478229,41.79577241593963,242.0800018310547,173.5461178040648,129.89999389648438,138.30687783957188,318.8875816026241,326.1973269355328,42.5612359572998,252.6999969482422,54764400,42699500,23375000,16851000,23153600,627294000,125147800
2023-10-19,173.427490234375,128.39999389648438,136.62081909179688,310.3743591308594,325.04949951171875,42.07158660888672,220.11000061035156,175.7799102245973,132.24000549316406,138.51516584160242,319.3836763111059,330.5042694735543,43.26675013363428,230.61000061035156,173.16061367257353,127.47000122070312,136.25385694319345,309.3226150513973,324.6472555112947,41.85273785103801,216.77999877929688,174.00075828264139,130.57000732421875,137.36467110137107,317.3893171227114,325.86377789501114,42.781089631153165,225.9499969482422,59302900,60961400,26066000,18709200,25052100,501233000,170772700
2023-10-20,170.87741088867188,125.16999816894531,134.48846435546875,306.2467041015625,320.4875183105469,41.35807800292969,211.99000549316406,173.38798159754705,128.1699981689453,136.73984579212933,312.8449181089046,325.6381577998448,42.44032133844881,218.86000061035156,170.6401855525277,124.97000122070312,133.97272266731449,304.08368584423033,319.29060660305254,41.0492920242925,210.4199981689453,173.2792552037354,128.0500030517578,136.2042789444492,311.69397704496873,325.441930986154,41.860724837875836,217.00999450683594,64244000,56406400,26335700,22312300,25027700,477266000,138010100
2023-10-23,170.99600219726562,126.55999755859375,135.38107299804688,311.56500244140625,323.08734130859375,42.94496536254883,212.0800018310547,171.99429712738208,127.87999725341797,136.53156779993722,314.88889377974385,326.4328077015871,43.21777719896112,216.97999572753906,167.96155723103598,123.9800033569336,132.85197300320976,304.86756063676694,318.25065300887303,40.91638524949965,202.50999450683594,168.93021596381925,124.62999725341797,133.9330343496389,307.09010941272055,319.31019990102027,41.20018717232696,210.0,55980100,48260000,26317900,17796800,24374700,478530000,150683400
2023-10-24,171.43087768554688,128.55999755859375,137.67214965820312,310.1163635253906,324.27447509765625,43.63249206542969,216.52000427246094,171.65820914819068,128.8000030517578,138.2176442463873,315.8712208509296,325.5596799875635,43.666468707017636,222.0500030517578,169.46392436745393,126.33999633789062,136.2935443173615,308.2113302782834,321.39993469137573,42.661174865100485,214.11000061035156,171.04539603931104,127.73999786376953,136.70018711343607,314.31343815660597,325.02989150210226,43.046902951307125,216.5,43816600,46477400,44814300,19525500,31153600,401463000,118231100
2023-10-25,169.1179962158203,121.38999938964844,124.5803451538086,297.1977844238281,334.2225646972656,41.74980926513672,212.4199981689453,171.05528327402416,126.33999633789062,127.25820957616193,308.45941658390853,339.64790388750646,43.61950423451798,220.10000610351562,168.6731969171006,120.79000091552734,124.04477075596701,296.513154511403,331.2302703891526,41.52596674486631,212.1999969482422,169.88895954662036,126.04000091552734,127.10944521580694,307.58626363589036,338.4902135639039,43.36767758718175,215.8800048828125,57157000,74577500,84366200,42192500,55053800,398379000,107065100
2023-10-26,164.95675659179688,119.56999969482422,121.27764892578125,286.10479736328125,321.6843566894531,40.297821044921875,205.75999450683594,169.39475015606334,121.63999938964844,123.31084775543283,292.703011741462,335.1643033850039,42.22647269652664,214.8000030517578,163.75088778515044,118.3499984741211,120.27592594806735,277.22447353914265,320.75232444689266,39.852133556535904,204.8800048828125,168.39644027726376,120.62999725341797,122.25953160944253,292.703011741462,334.0949363561721,41.8237544285133,211.32000732421875,70625300,100419500,57061100,66684100,37828500,541001000,115112600
2023-10-27,166.27134704589844,127.73999786376953,121.16853332519531,294.4195251464844,323.5680847167969,40.47169876098633,207.3000030517578,167.00278034322866,130.02000427246094,122.2991877911494,296.97942267409155,330.347311140755,41.177206691835266,212.41000366210938,164.8974493569631,125.5199966430664,119.22460095273298,290.6887926666057,322.1847664797221,39.987037067133414,205.77000427246094,164.9765244498122,126.19999694824219,121.87271233000152,292.18704475335653,324.17634594018955,41.1012595868594,210.60000610351562,58499100,125309300,44566500,29596300,29856500,416784000,94881200
2023-10-30,168.3173828125,132.7100067138672,123.43976593017578,300.3033447265625,330.9261169433594,41.132240295410156,197.36000061035156,169.18719386762373,133.0,124.37206291068779,306.99085409785965,333.02562998161824,41.73681712722262,210.8800048828125,166.91383366211736,128.55999755859375,121.74378418278033,296.72143820802165,325.54981985866505,40.45271510334961,194.6699981689453,167.06210513671374,129.72000122070312,122.20001252709248,296.76113522682925,327.09993377177346,41.05829449956598,209.27999877929688,51131000,72485500,28940100,28435100,22828100,388028000,136448200
2023-10-31,168.79180908203125,133.08999633789062,123.06288146972656,298.9241943359375,331.7109680175781,40.75149917602539,200.83999633789062,168.92029290970513,133.57000732421875,124.34230786737872,301.31543285724274,332.5841383863149,40.850432824810134,202.8000030517578,165.9550448299652,131.7100067138672,121.6842763149313,294.5485285219265,328.355711175483,39.20258317497881,194.07000732421875,167.38826013413149,132.75,124.03484388332474,300.9483186528854,332.4369832511366,40.42173178283688,196.1199951171875,44846000,51589400,26292300,19434200,20265300,517969000,118068300
2023-11-01,171.9547576904297,137.0,125.4134521484375,309.42181396484375,339.5203552246094,42.295433044433594,205.66000366210938,172.2117404582064,137.35000610351562,125.45312516564948,310.3048683139882,340.84481138122624,42.35139367956083,205.99000549316406,168.14934950515965,133.7100067138672,122.7058349336953,299.4996780690973,333.22184569359115,40.84044890706074,197.85000610351562,169.01916053768616,133.9600067138672,123.0529643757322,299.4996780690973,333.3592104526516,40.855437818322336,204.0399932861328,56934900,61529400,30082400,20434600,28158800,437593000,121661700
2023-11-02,175.5130615234375,138.07000732421875,126.4449234008789,308.44940185546875,341.7277526855469,43.4755973815918,218.50999450683594,175.7206204672586,138.80999755859375,127.92270729693898,316.3375111890121,342.22808013928716,43.853331578454224,219.1999969482422,173.42750286114074,136.47000122070312,125.88951631336191,305.92917112013004,338.244921513789,42.864025551225126,211.4499969482422,173.4868054165182,138.72999572753906,127.36730020942197,314.8293273096192,340.66817584467145,43.29772036984495,212.97000122070312,77334800,52236700,27124600,21631800,24348100,409172000,125987600
2023-11-03,174.60369873046875,138.60000610351562,128.04173278808594,312.1504211425781,346.12298583984375,44.973548889160156,219.9600067138672,174.77174274032964,139.49000549316406,128.46820067879287,313.093005944509,347.68292025544054,45.27733347769254,226.3699951171875,171.34193765305042,137.4499969482422,126.81189200957998,308.59827930973705,340.75650845728677,43.6924433329055,218.39999389648438,172.22162738228718,138.99000549316406,126.9705840713952,310.1163649869128,343.0129972120425,43.98923665598296,221.14999389648438,79829200,44059800,26393100,16764300,23637700,424610000,119534800
2023-11-06,177.15380859375,139.74000549316406,129.18231201171875,313.3410949707031,349.7823181152344,45.719032287597656,219.27000427246094,177.35148879200258,140.72999572753906,129.27157062977093,315.85139458572127,350.7732124532955,45.90290564428218,226.32000732421875,174.16880291146146,138.36000061035156,127.61526180428386,312.00163061151295,346.6625099264912,44.86762640814462,215.0,174.33683183407777,138.75999450683594,127.9921517032279,313.5197164612281,346.76062331620074,45.25335828782106,223.97999572753906,63841300,44970400,19052700,12887700,23828300,400733000,117335800
2023-11-07,179.71380615234375,142.7100067138672,129.89637756347656,316.3375549316406,353.7066650390625,45.922889709472656,222.17999267578125,180.32661925220768,143.3699951171875,130.82867435588275,318.50057336518654,355.6001309786841,46.18570260804149,223.1199951171875,176.89681449142668,140.5,128.81531644619938,312.6663524101526,350.86155596843827,45.12644574728523,215.72000122070312,177.10437340755996,140.5500030517578,129.63851435579835,314.59124926347897,352.59804644995546,45.687054558944546,219.97999572753906,70530000,53553500,29757300,14055600,25833900,343165000,116900100
2023-11-08,180.7714385986328,142.0800018310547,130.75927734375,317.2900695800781,356.3261413574219,46.54145812988281,222.11000061035156,181.32494925868284,143.1199951171875,131.1262546701782,318.8279885761275,356.9834442680157,46.834252666745705,224.14999389648438,179.48649451949703,141.22000122070312,129.70796879855988,312.4282289074521,353.7262709217689,45.93587876150922,217.63999938964844,180.23770048559436,142.97000122070312,129.89641375169958,315.66285499199586,354.8348894957631,46.067786497149605,223.14999389648438,49340300,44521700,26425800,13609700,26767800,346719000,106584800
2023-11-09,180.2969970703125,140.60000610351562,129.17237854003906,318.0540771484375,353.8636779785156,46.91718673706055,209.97999572753906,181.98718027395728,142.64999389648438,131.46344016841792,321.6558175852299,357.8860884409739,48.19629090693493,220.8000030517578,179.70394133589065,139.83999633789062,129.00377391086258,316.3177032404489,353.53990670562916,46.7173257575099,206.67999267578125,180.8406289798602,142.02000427246094,130.87828025532772,316.9329011458724,355.4431931692312,47.43382369058895,219.75,53763500,36235400,23747800,16103100,24847300,540496000,142110500
2023-11-10,184.48350524902344,143.55999755859375,131.50311279296875,326.2100524902344,362.6736755371094,48.30122375488281,214.64999389648438,184.6517706680945,143.64999389648438,131.71139801314916,326.53749993312164,363.0955302142946,48.43812905946533,215.3800048828125,181.64301825007877,139.91000366210938,128.34918755672095,316.9725463498959,354.23643229337705,47.24996072733801,205.69000244140625,182.07849676599454,140.4600067138672,129.0335338225466,317.44881977593377,354.6484666487655,47.466808147596865,210.02999877929688,66133400,49287800,26913300,19096200,28042100,421245000,130994000
2023-11-13,182.89993286132812,142.58999633789062,131.00721740722656,326.6268005371094,359.74029541015625,48.58602523803711,223.7100067138672,184.1172820619318,143.22999572753906,131.50311876629735,329.7423355253946,361.49642668428953,49.08168084897678,225.39999389648438,182.31600272709323,140.6699981689453,130.1741067560777,323.1639847295043,358.97505869997684,48.065389383307924,211.61000061035156,183.9094496896321,142.0800018310547,130.69976098599605,323.66009153425944,361.2511581241037,48.28623562834099,215.60000610351562,43627500,35680600,18324800,16908900,19986500,384136000,140447600
2023-11-14,185.51278686523438,145.8000030517578,132.52467346191406,333.69134521484375,363.2623291015625,49.621307373046875,237.41000366210938,186.17589626502485,147.25999450683594,134.58762491778677,335.46741599370006,364.9105564931209,49.799184420857124,238.13999938964844,184.38450869065176,144.67999267578125,132.22714475544407,330.7345378585308,360.39760923672634,49.005740408913326,230.72000122070312,185.7701081675421,145.0,133.0900082716238,331.9351380866725,363.98834436046604,49.64529267982374,235.02999877929688,60108400,56674600,32395200,17179400,27683900,416954000,149771600
2023-11-15,186.07691955566406,143.1999969482422,133.51649475097656,330.119384765625,363.4098205566406,48.85383987426758,242.83999633789062,187.55160515956638,147.2899932861328,133.92313755134404,335.7650826812692,366.81121863639925,49.92508940872805,246.6999969482422,185.84928859059917,142.58999633789062,132.47511386601616,327.45032770758064,360.89314538692616,48.1663208904743,236.4499969482422,185.91857611582427,147.05999755859375,133.76444546334056,335.29874106904697,364.99254154145893,49.90010916476034,239.2899932861328,53790500,63875700,23861500,14531200,26860100,475497000,150354000
2023-11-16,187.75946044921875,142.8300018310547,135.80755615234375,331.587890625,369.79974365234375,49.44542694091797,233.58999633789062,188.99660829200764,143.32000732421875,136.09518745195533,331.9748382128518,369.97668823321743,49.490397480832705,240.8800048828125,186.7103463929358,139.52000427246094,133.21896525810197,323.83870424203946,363.9111612043172,48.296232754650504,230.9600067138672,187.62090049490251,140.91000366210938,134.08182888951592,326.80541344208376,364.6779510555463,48.64498792594149,239.49000549316406,54412900,49653500,28013200,18932600,27182300,339756000,136816800
2023-11-17,187.73965454101562,145.17999267578125,134.20082092285156,332.4312438964844,363.586669921875,49.26355743408203,234.3000030517578,188.42256253993392,145.22999572753906,134.94467294789172,332.8876536615673,368.03011382195285,49.68226341163358,237.38999938964844,186.63117494967102,142.5399932861328,132.5544248086727,326.7855462450736,360.7849281040197,48.9727603803161,226.5399932861328,188.2938943366879,142.66000366210938,134.88516720728182,327.68846422988145,367.2829746703197,49.489397461523026,232.0,50922700,49636700,37240600,14494400,40157000,325205000,142532800
2023-11-20,189.48155212402344,146.1300048828125,135.1331329345703,337.3229064941406,371.0482177734375,50.373775482177734,235.60000610351562,189.9368291546864,146.6300048828125,135.53977571897755,339.2081065446803,372.45399413615905,50.51267829045294,237.10000610351562,187.9277023558229,144.72999572753906,132.524686700092,331.5879122865215,364.7172740131472,49.14663294635536,231.02000427246094,187.93759410143886,145.1300048828125,132.59412016100978,332.28247401670154,364.9335496074717,49.27754192431734,234.0399932861328,46505100,41951200,27815500,16960500,52465100,414120000,116320100
2023-11-21,188.67991638183594,143.89999389648438,135.8472442626953,334.35614013671875,366.752197265625,49.90909194946289,241.1999969482422,189.5508734120303,144.0500030517578,136.05551439657017,337.25338680796017,369.8488471174716,50.48168950009065,243.6199951171875,187.78917585688575,141.5,134.84552878301855,333.2845325230063,364.8352078331243,49.18759646844847,233.33999633789062,189.442003783256,143.91000366210938,135.17281042196478,335.69560423392653,369.30817317536815,50.090963947894735,235.0399932861328,38134500,71226000,22635300,12027900,28423100,565747000,122288000
2023-11-22,189.343017578125,146.7100067138672,137.35476684570312,338.83099365234375,371.4512939453125,48.68195724487305,234.2100067138672,190.94635649331246,147.74000549316406,138.2771361292862,340.2498820338723,373.3584433577172,50.29982538193606,244.00999450683594,188.8679569924961,144.57000732421875,136.34312381394363,335.94364860399327,368.6200605907828,47.6566732297451,231.39999389648438,189.52117473642568,144.57000732421875,136.34312381394363,336.56874798187744,371.598747765699,49.81716500278888,242.0399932861328,39617700,45669100,17813900,10702700,23345300,899420000,117950600
2023-11-24,188.0167999267578,146.74000549316406,135.56951904296875,335.5964050292969,371.038330078125,47.74262237548828,235.4499969482422,188.93723076179566,147.1999969482422,136.99771741092056,339.1981148354986,371.56919374191403,48.88682288112686,238.75,187.30420149232032,145.32000732421875,134.87526015124462,334.14775142266285,368.78713213501106,47.71164199032287,232.3300018310547,188.90754041885276,146.6999969482422,136.8985310833705,337.4816047470225,370.9400175476793,48.436137757840115,233.75,24048300,22378400,12514300,5467500,10176600,294645000,65125200
2023-11-27,187.838623046875,147.72999572753906,135.29180908203125,332.09393310546875,372.1983947753906,48.20828628540039,236.0800018310547,188.7095799535061,149.25999450683594,137.2853270482676,337.25342610918796,374.19404643508545,48.496083215098835,238.3300018310547,186.95777439426936,146.8800048828125,134.88516634551732,331.59782626203656,369.82923344697656,47.618698458972716,232.10000610351562,187.9672912540552,147.52999877929688,134.91491921563218,333.56238998285437,370.3993982063347,47.766593838676684,236.88999938964844,40552600,53762400,23436500,15684500,22179200,395662000,112031800
2023-11-28,188.44235229492188,147.02999877929688,136.0753173828125,336.3504943847656,376.21917724609375,47.78758239746094,246.72000122070312,189.1153685705385,147.60000610351562,136.12491054089853,336.7374722413347,376.51408489452496,48.289234319970646,247.0,187.45263402635211,145.52999877929688,134.30990991764168,330.80402373364524,371.75605149490684,47.439826002688484,234.00999450683594,187.82873180101734,146.97999572753906,134.96450328347996,330.80402373364524,371.94283633917263,48.202293315261734,236.67999267578125,38415400,42711700,18730000,12637200,20453100,401491000,148549900
2023-11-29,187.4229736328125,146.32000732421875,133.88345336914062,329.6134033203125,372.43438720703125,48.10636520385742,244.13999938964844,190.11500896160672,148.5399932861328,137.15639020757226,337.2534306439208,377.7920764193851,48.72793227517069,252.75,187.02709230289176,145.97000122070312,133.7346738823066,328.2044465428384,371.0482611904095,47.826562052543174,242.75999450683594,188.93724161752115,147.85000610351562,136.44230617886066,337.04507424526616,377.2612426263824,48.34520044689955,249.2100067138672,43014200,40610900,23967200,16024500,28963400,382005000,135401300
2023-11-30,187.99696350097656,146.08999633789062,131.44361877441406,324.6026916503906,372.4932861328125,46.7373161315918,240.0800018310547,188.36316949342205,146.92999267578125,134.43886735166274,330.9032544248157,373.653296016865,48.07637985053357,245.22000122070312,186.25506495725764,144.3300018310547,130.2038653225059,319.88967678227107,369.1115390125993,46.389559751727184,236.91000366210938,187.88809389812533,144.75999450683594,133.94296597089948,329.305804972317,372.0803854957098,47.99043760178817,245.13999938964844,48794400,65814000,38988300,23146400,30554400,526247000,132353200
2023-12-01,189.27371215820312,147.02999877929688,130.77911376953125,322.2908630371094,368.1678161621094,46.73231887817383,238.8300018310547,189.59041412612484,147.25,131.02706446186437,324.314957194441,371.7559987121957,47.16701626199501,240.19000244140625,187.28436893039358,145.5500030517578,129.5988660526321,318.26247781580844,365.02199502186244,46.15472368293033,231.89999389648438,188.3730649805332,146.0,130.77911376953125,322.9457277162317,370.37971321362784,46.49248873071015,233.13999938964844,45704800,39951800,31442300,15276400,33040500,369317000,121331700
2023-12-04,187.48233032226562,144.83999633789062,128.21035766601562,317.5282287597656,362.8887939453125,45.47819519042969,235.5800018310547,188.09596593756666,145.35000610351562,128.9641223780541,318.3616846640582,363.2623336149724,46.04480030339198,239.3699951171875,185.52269231677565,142.80999755859375,126.85158504794954,311.21776393585293,356.7544451480774,44.97854459860675,233.2899932861328,188.02667840765253,145.25,128.81535800518807,314.8195046408047,362.84946292716745,46.04480030339198,235.75,43389500,48294200,36669900,19037100,32063300,437543000,104099800
2023-12-05,191.4313201904297,146.8800048828125,129.91624450683594,315.81170654296875,366.2115173339844,46.537559509277344,238.72000122070312,192.40123993854135,148.57000732421875,131.05681158807658,319.3737500866392,366.76203156592914,46.57153532629203,246.66000366210938,188.22462732075607,143.1300048828125,127.19869958988002,312.9342928735929,359.4283719754838,45.24334850919928,233.6999969482422,188.25433276481266,143.5500030517578,127.89295847123121,316.4963364172633,360.2443330697854,45.438229098759074,233.8699951171875,66628400,46822400,27384800,16952100,23065000,371718000,137971100
2023-12-06,190.3426513671875,144.52000427246094,128.9542236328125,314.978271484375,362.55450439453125,45.475196838378906,239.3699951171875,192.75755159573393,147.85000610351562,130.75929712999184,319.7408854394483,367.8434010010659,47.35804843216662,246.57000732421875,190.1348038567878,144.27999877929688,128.81537182533717,314.5714602075518,361.7975548433351,45.38425283422849,239.1699981689453,192.4507413057332,147.5800018310547,130.36258200398004,319.4233697677871,367.2142547508921,47.18615263660435,242.9199981689453,41089700,39679000,23576200,11294300,21182100,380590000,126436200
2023-12-07,192.27259826660156,146.8800048828125,135.80755615234375,324.0469970703125,364.6680603027344,46.567535400390625,242.63999938964844,192.9950884718347,147.9199981689453,137.42419963070353,325.6841432576897,365.1595929193976,46.60051618631754,244.0800018310547,191.59958189996593,145.33999633789062,133.59584004786453,315.29566690221316,360.11646347231,45.57614082890342,236.97999572753906,191.63917909312914,146.14999389648438,133.93304938270325,315.29566690221316,361.9941216680558,45.67208285394523,241.5500030517578,47477700,52352800,56767100,15905100,23118900,350823000,107142300
2023-12-08,193.69778442382812,147.4199981689453,133.88345336914062,330.1590881347656,367.8926086425781,47.47697830200195,243.83999633789062,193.9749043529612,147.83999633789062,135.281883689647,330.57583118602076,368.11869450448506,47.71183534651791,245.27000427246094,191.67875053796885,145.39999389648438,132.93131610801126,320.48500516162073,361.9942157102804,46.52156105756746,239.27000427246094,192.20330005396386,145.47999572753906,133.09992075278979,320.5743007554703,362.9477904343663,46.566535548739374,240.27000427246094,53406400,41906000,32260100,14087400,20154400,359224000,103126800
2023-12-11,191.1937713623047,145.88999938964844,132.1973876953125,322.7472229003906,365.01214599609375,46.598514556884766,239.74000549316406,191.5005967167582,146.19000244140625,132.24698086173262,327.3213431195111,365.3070835963392,47.50196163403656,243.44000244140625,189.4518726145205,143.63999938964844,130.28321556791462,317.5083365583756,359.90022426700926,45.802004370558734,237.4499969482422,191.12449893522992,145.66000366210938,131.29485865478858,326.83513788878696,362.23992455873395,47.461988967358906,242.74000549316406,60943700,50907300,31138000,25802500,27708800,509728000,97913900
